match,result,turned_cards,number_of_battles
13220,B,16,4
13221,B,16,4
13222,B,16,4
13223,B,16,4
13224,B,16,4
13225,B,16,4
13226,B,16,4
13227,B,16,4
13228,B,16,4
13229,B,16,4
13230,B,17,4
13231,B,17,4
13232,B,17,4
13233,B,17,5
13234,B,17,5
13235,B,17,5
13236,B,16,5
13237,B,16,5
13238,B,16,5
13239,B,16,5
13240,B,16,4
13241,B,16,4
13242,B,16,4
13243,B,16,4
13244,B,16,4
13245,B,16,4
13246,B,16,4
13247,B,16,4
13248,B,16,4
13249,B,16,4
13250,B,16,4
13251,B,16,4
13252,B,16,5
13253,B,16,5
13254,B,16,5
13255,B,16,5
13256,B,16,5
13257,B,16,5
13258,B,16,5
13259,B,16,5
13260,B,17,3
13261,B,17,3
13262,B,17,3
13263,B,17,4
13264,B,17,4
13265,B,17,4
13266,B,17,4
13267,B,17,4
13268,B,17,4
13269,B,17,4
13270,B,17,4
13271,B,17,4
13272,B,17,4
13273,B,17,4
13274,B,17,4
13275,B,17,5
13276,B,17,5
13277,B,17,5
13278,B,16,4
13279,B,16,4
13280,B,16,4
13281,B,16,4
13282,B,16,4
13283,B,16,4
13284,B,16,4
13285,B,16,4
13286,B,16,4
13287,B,16,4
13288,B,16,4
13289,B,16,4
13290,B,17,4
13291,B,17,4
13292,B,17,4
13293,B,17,5
13294,B,17,5
13295,B,17,5
13296,B,16,5
13297,B,16,5
13298,B,16,5
13299,B,16,5
13300,B,15,4
13301,B,15,4
13302,B,15,4
13303,B,15,4
13304,B,15,4
13305,B,15,4
13306,B,15,4
13307,B,15,4
13308,B,15,4
13309,B,15,4
13310,B,15,4
13311,B,15,4
13312,B,15,4
13313,B,15,4
13314,B,15,4
13315,B,15,4
13316,B,15,4
13317,B,15,4
13318,B,15,4
13319,B,15,4
13320,B,16,3
13321,B,16,3
13322,B,16,3
13323,B,16,3
13324,B,16,3
13325,B,16,3
13326,B,16,3
13327,B,16,3
13328,B,16,3
13329,B,16,3
13330,B,16,3
13331,B,16,3
13332,B,16,3
13333,B,16,3
13334,B,16,3
13335,B,16,3
13336,B,16,3
13337,B,16,3
13338,B,16,3
13339,B,16,3
13340,B,16,3
13341,B,16,3
13342,B,16,3
13343,B,16,3
13344,B,16,4
13345,B,16,4
13346,B,16,4
13347,B,16,4
13348,B,16,4
13349,B,16,4
13350,B,16,4
13351,B,16,4
13352,B,16,4
13353,B,16,4
13354,B,16,4
13355,B,16,4
13356,B,16,4
13357,B,16,4
13358,B,16,4
13359,B,16,4
13360,B,16,4
13361,B,16,4
13362,B,16,4
13363,B,16,4
13364,B,16,4
13365,B,16,4
13366,B,16,4
13367,B,16,4
13368,B,16,4
13369,B,16,4
13370,B,16,4
13371,B,16,4
13372,B,16,4
13373,B,16,4
13374,B,16,4
13375,B,16,4
13376,B,16,4
13377,B,16,4
13378,B,16,4
13379,B,16,4
13380,B,16,4
13381,B,16,4
13382,B,16,4
13383,B,16,4
13384,B,16,4
13385,B,16,4
13386,B,16,4
13387,B,16,4
13388,B,16,4
13389,B,16,4
13390,B,16,4
13391,B,16,4
13392,B,16,5
13393,B,16,5
13394,B,16,5
13395,B,16,5
13396,B,16,5
13397,B,16,5
13398,B,16,5
13399,B,16,5
13400,B,15,4
13401,B,15,4
13402,B,15,4
13403,B,15,4
13404,B,15,4
13405,B,15,4
13406,B,15,4
13407,B,15,4
13408,B,15,4
13409,B,15,4
13410,B,15,4
13411,B,15,4
13412,B,15,4
13413,B,15,4
13414,B,15,4
13415,B,15,4
13416,B,15,4
13417,B,15,4
13418,B,15,4
13419,B,15,4
13420,B,15,4
13421,B,15,4
13422,B,15,4
13423,B,15,4
13424,B,15,4
13425,B,15,4
13426,B,15,4
13427,B,15,4
13428,B,15,4
13429,B,15,4
13430,B,15,4
13431,B,15,4
13432,B,15,4
13433,B,15,4
13434,B,15,4
13435,B,15,4
13436,B,15,4
13437,B,15,4
13438,B,15,4
13439,B,15,4
13440,B,18,4
13441,B,18,4
13442,B,18,4
13443,B,17,4
13444,B,17,4
13445,B,17,4
13446,B,17,4
13447,B,17,4
13448,B,17,4
13449,B,17,4
13450,B,17,4
13451,B,17,4
13452,B,17,4
13453,B,17,4
13454,B,17,4
13455,B,17,5
13456,B,17,5
13457,B,17,5
13458,B,16,4
13459,B,16,4
13460,B,16,4
13461,B,16,4
13462,B,16,4
13463,B,16,4
13464,B,16,4
13465,B,16,4
13466,B,16,4
13467,B,16,4
13468,B,16,4
13469,B,16,4
13470,B,17,4
13471,B,17,4
13472,B,17,4
13473,B,17,5
13474,B,17,5
13475,B,17,5
13476,B,16,5
13477,B,16,5
13478,B,16,5
13479,B,16,5
13480,B,16,4
13481,B,16,4
13482,B,16,4
13483,B,16,4
13484,B,16,4
13485,B,16,4
13486,B,16,4
13487,B,16,4
13488,B,16,4
13489,B,16,4
13490,B,16,4
13491,B,16,4
13492,B,16,5
13493,B,16,5
13494,B,16,5
13495,B,16,5
13496,B,16,5
13497,B,16,5
13498,B,16,5
13499,B,16,5
13500,B,17,4
13501,B,17,4
13502,B,17,4
13503,B,17,5
13504,B,17,5
13505,B,17,5
13506,B,16,5
13507,B,16,5
13508,B,16,5
13509,B,16,5
13510,B,15,5
13511,B,15,5
13512,B,15,5
13513,B,15,5
13514,B,15,5
13515,B,16,4
13516,B,16,4
13517,B,16,4
13518,B,16,4
13519,B,16,4
13520,B,16,4
13521,B,16,4
13522,B,16,4
13523,B,16,4
13524,B,16,4
13525,B,16,4
13526,B,16,4
13527,B,16,5
13528,B,16,5
13529,B,16,5
13530,B,16,5
13531,B,16,5
13532,B,16,5
13533,B,16,5
13534,B,16,5
13535,B,15,5
13536,B,15,5
13537,B,15,5
13538,B,15,5
13539,B,15,5
13540,B,15,5
13541,B,15,5
13542,B,15,5
13543,B,15,5
13544,B,15,5
13545,B,17,3
13546,B,17,3
13547,B,17,3
13548,B,17,4
13549,B,17,4
13550,B,17,4
13551,B,17,4
13552,B,17,4
13553,B,17,4
13554,B,17,4
13555,B,17,4
13556,B,17,4
13557,B,17,4
13558,B,17,4
13559,B,17,4
13560,B,17,5
13561,B,17,5
13562,B,17,5
13563,B,16,4
13564,B,16,4
13565,B,16,4
13566,B,16,4
13567,B,16,4
13568,B,16,4
13569,B,16,4
13570,B,16,4
13571,B,16,4
13572,B,16,4
13573,B,16,4
13574,B,16,4
13575,B,17,4
13576,B,17,4
13577,B,17,4
13578,B,17,5
13579,B,17,5
13580,B,17,5
13581,B,16,5
13582,B,16,5
13583,B,16,5
13584,B,16,5
13585,B,15,4
13586,B,15,4
13587,B,15,4
13588,B,15,4
13589,B,15,4
13590,B,15,4
13591,B,15,4
13592,B,15,4
13593,B,15,4
13594,B,15,4
13595,B,15,4
13596,B,15,4
13597,B,15,4
13598,B,15,4
13599,B,15,4
13600,B,15,4
13601,B,15,4
13602,B,15,4
13603,B,15,4
13604,B,15,4
13605,B,17,4
13606,B,17,4
13607,B,17,4
13608,B,17,5
13609,B,17,5
13610,B,17,5
13611,B,16,5
13612,B,16,5
13613,B,16,5
13614,B,16,5
13615,B,15,5
13616,B,15,5
13617,B,15,5
13618,B,15,5
13619,B,15,5
13620,B,15,4
13621,B,15,4
13622,B,15,4
13623,B,15,4
13624,B,15,4
13625,B,15,4
13626,B,15,4
13627,B,15,4
13628,B,15,4
13629,B,15,4
13630,B,15,4
13631,B,15,4
13632,B,15,4
13633,B,15,4
13634,B,15,4
13635,B,15,4
13636,B,15,4
13637,B,15,4
13638,B,15,4
13639,B,15,4
13640,B,15,5
13641,B,15,5
13642,B,15,5
13643,B,15,5
13644,B,15,5
13645,B,15,5
13646,B,15,5
13647,B,15,5
13648,B,15,5
13649,B,15,5
13650,B,16,3
13651,B,16,3
13652,B,16,3
13653,B,16,3
13654,B,16,3
13655,B,16,3
13656,B,16,3
13657,B,16,3
13658,B,16,3
13659,B,16,3
13660,B,16,3
13661,B,16,3
13662,B,16,3
13663,B,16,3
13664,B,16,3
13665,B,16,3
13666,B,16,3
13667,B,16,3
13668,B,16,3
13669,B,16,3
13670,B,16,3
13671,B,16,3
13672,B,16,3
13673,B,16,3
13674,B,16,4
13675,B,16,4
13676,B,16,4
13677,B,16,4
13678,B,16,4
13679,B,16,4
13680,B,16,4
13681,B,16,4
13682,B,16,4
13683,B,16,4
13684,B,16,4
13685,B,16,4
13686,B,16,4
13687,B,16,4
13688,B,16,4
13689,B,16,4
13690,B,16,4
13691,B,16,4
13692,B,16,4
13693,B,16,4
13694,B,16,4
13695,B,16,4
13696,B,16,4
13697,B,16,4
13698,B,16,4
13699,B,16,4
13700,B,16,4
13701,B,16,4
13702,B,16,4
13703,B,16,4
13704,B,16,4
13705,B,16,4
13706,B,16,4
13707,B,16,4
13708,B,16,4
13709,B,16,4
13710,B,16,4
13711,B,16,4
13712,B,16,4
13713,B,16,4
13714,B,16,4
13715,B,16,4
13716,B,16,4
13717,B,16,4
13718,B,16,4
13719,B,16,4
13720,B,16,4
13721,B,16,4
13722,B,16,5
13723,B,16,5
13724,B,16,5
13725,B,16,5
13726,B,16,5
13727,B,16,5
13728,B,16,5
13729,B,16,5
13730,B,15,4
13731,B,15,4
13732,B,15,4
13733,B,15,4
13734,B,15,4
13735,B,15,4
13736,B,15,4
13737,B,15,4
13738,B,15,4
13739,B,15,4
13740,B,15,4
13741,B,15,4
13742,B,15,4
13743,B,15,4
13744,B,15,4
13745,B,15,4
13746,B,15,4
13747,B,15,4
13748,B,15,4
13749,B,15,4
13750,B,15,4
13751,B,15,4
13752,B,15,4
13753,B,15,4
13754,B,15,4
13755,B,15,4
13756,B,15,4
13757,B,15,4
13758,B,15,4
13759,B,15,4
13760,B,15,4
13761,B,15,4
13762,B,15,4
13763,B,15,4
13764,B,15,4
13765,B,15,4
13766,B,15,4
13767,B,15,4
13768,B,15,4
13769,B,15,4
13770,B,16,4
13771,B,16,4
13772,B,16,4
13773,B,16,4
13774,B,16,4
13775,B,16,4
13776,B,16,4
13777,B,16,4
13778,B,16,4
13779,B,16,4
13780,B,16,4
13781,B,16,4
13782,B,16,5
13783,B,16,5
13784,B,16,5
13785,B,16,5
13786,B,16,5
13787,B,16,5
13788,B,16,5
13789,B,16,5
13790,B,15,5
13791,B,15,5
13792,B,15,5
13793,B,15,5
13794,B,15,5
13795,B,15,5
13796,B,15,5
13797,B,15,5
13798,B,15,5
13799,B,15,5
13800,B,15,4
13801,B,15,4
13802,B,15,4
13803,B,15,4
13804,B,15,4
13805,B,15,4
13806,B,15,4
13807,B,15,4
13808,B,15,4
13809,B,15,4
13810,B,15,4
13811,B,15,4
13812,B,15,4
13813,B,15,4
13814,B,15,4
13815,B,15,4
13816,B,15,4
13817,B,15,4
13818,B,15,4
13819,B,15,4
13820,B,15,5
13821,B,15,5
13822,B,15,5
13823,B,15,5
13824,B,15,5
13825,B,15,5
13826,B,15,5
13827,B,15,5
13828,B,15,5
13829,B,15,5
13830,B,14,4
13831,B,14,4
13832,B,14,4
13833,B,14,4
13834,B,14,4
13835,B,14,4
13836,B,14,4
13837,B,14,4
13838,B,14,4
13839,B,14,4
13840,B,14,4
13841,B,14,4
13842,B,14,4
13843,B,14,4
13844,B,14,4
13845,B,14,4
13846,B,14,4
13847,B,14,4
13848,B,14,4
13849,B,14,4
13850,B,14,4
13851,B,14,4
13852,B,14,4
13853,B,14,4
13854,B,14,4
13855,B,14,4
13856,B,14,4
13857,B,14,4
13858,B,14,4
13859,B,14,4
13860,B,17,3
13861,B,17,3
13862,B,17,3
13863,B,17,3
13864,B,17,3
13865,B,17,3
13866,B,17,3
13867,B,17,3
13868,B,17,3
13869,B,17,4
13870,B,17,4
13871,B,17,4
13872,B,17,4
13873,B,17,4
13874,B,17,4
13875,B,17,4
13876,B,17,4
13877,B,17,4
13878,B,16,3
13879,B,16,3
13880,B,16,3
13881,B,16,3
13882,B,16,3
13883,B,16,3
13884,B,16,3
13885,B,16,3
13886,B,16,3
13887,B,16,3
13888,B,16,3
13889,B,16,3
13890,B,17,3
13891,B,17,3
13892,B,17,3
13893,B,17,4
13894,B,17,4
13895,B,17,4
13896,B,17,4
13897,B,17,4
13898,B,17,4
13899,B,17,4
13900,B,17,4
13901,B,17,4
13902,B,17,4
13903,B,17,4
13904,B,17,4
13905,B,17,5
13906,B,17,5
13907,B,17,5
13908,B,16,4
13909,B,16,4
13910,B,16,4
13911,B,16,4
13912,B,16,4
13913,B,16,4
13914,B,16,4
13915,B,16,4
13916,B,16,4
13917,B,16,4
13918,B,16,4
13919,B,16,4
13920,B,15,3
13921,B,15,3
13922,B,15,3
13923,B,15,3
13924,B,15,3
13925,B,15,3
13926,B,15,3
13927,B,15,3
13928,B,15,3
13929,B,15,3
13930,B,15,3
13931,B,15,3
13932,B,15,3
13933,B,15,3
13934,B,15,3
13935,B,15,3
13936,B,15,3
13937,B,15,3
13938,B,15,3
13939,B,15,3
13940,B,15,3
13941,B,15,3
13942,B,15,3
13943,B,15,3
13944,B,15,3
13945,B,15,3
13946,B,15,3
13947,B,15,3
13948,B,15,3
13949,B,15,3
13950,B,17,3
13951,B,17,3
13952,B,17,3
13953,B,17,4
13954,B,17,4
13955,B,17,4
13956,B,17,4
13957,B,17,4
13958,B,17,4
13959,B,17,4
13960,B,17,4
13961,B,17,4
13962,B,17,4
13963,B,17,4
13964,B,17,4
13965,B,17,5
13966,B,17,5
13967,B,17,5
13968,B,16,4
13969,B,16,4
13970,B,16,4
13971,B,16,4
13972,B,16,4
13973,B,16,4
13974,B,16,4
13975,B,16,4
13976,B,16,4
13977,B,16,4
13978,B,16,4
13979,B,16,4
13980,B,17,4
13981,B,17,4
13982,B,17,4
13983,B,17,5
13984,B,17,5
13985,B,17,5
13986,B,16,5
13987,B,16,5
13988,B,16,5
13989,B,16,5
13990,B,15,4
13991,B,15,4
13992,B,15,4
13993,B,15,4
13994,B,15,4
13995,B,15,4
13996,B,15,4
13997,B,15,4
13998,B,15,4
13999,B,15,4
14000,B,15,4
14001,B,15,4
14002,B,15,4
14003,B,15,4
14004,B,15,4
14005,B,15,4
14006,B,15,4
14007,B,15,4
14008,B,15,4
14009,B,15,4
14010,B,15,3
14011,B,15,3
14012,B,15,3
14013,B,15,3
14014,B,15,3
14015,B,15,3
14016,B,15,3
14017,B,15,3
14018,B,15,3
14019,B,15,3
14020,B,15,3
14021,B,15,3
14022,B,15,3
14023,B,15,3
14024,B,15,3
14025,B,15,3
14026,B,15,3
14027,B,15,3
14028,B,15,3
14029,B,15,3
14030,B,15,3
14031,B,15,3
14032,B,15,3
14033,B,15,3
14034,B,15,3
14035,B,15,3
14036,B,15,3
14037,B,15,3
14038,B,15,3
14039,B,15,3
14040,B,15,4
14041,B,15,4
14042,B,15,4
14043,B,15,4
14044,B,15,4
14045,B,15,4
14046,B,15,4
14047,B,15,4
14048,B,15,4
14049,B,15,4
14050,B,15,4
14051,B,15,4
14052,B,15,4
14053,B,15,4
14054,B,15,4
14055,B,15,4
14056,B,15,4
14057,B,15,4
14058,B,15,4
14059,B,15,4
14060,B,15,4
14061,B,15,4
14062,B,15,4
14063,B,15,4
14064,B,15,4
14065,B,15,4
14066,B,15,4
14067,B,15,4
14068,B,15,4
14069,B,15,4
14070,B,17,3
14071,B,17,3
14072,B,17,3
14073,B,17,4
14074,B,17,4
14075,B,17,4
14076,B,17,4
14077,B,17,4
14078,B,17,4
14079,B,17,4
14080,B,17,4
14081,B,17,4
14082,B,17,4
14083,B,17,4
14084,B,17,4
14085,B,17,5
14086,B,17,5
14087,B,17,5
14088,B,16,4
14089,B,16,4
14090,B,16,4
14091,B,16,4
14092,B,16,4
14093,B,16,4
14094,B,16,4
14095,B,16,4
14096,B,16,4
14097,B,16,4
14098,B,16,4
14099,B,16,4
14100,B,17,4
14101,B,17,4
14102,B,17,4
14103,B,17,5
14104,B,17,5
14105,B,17,5
14106,B,16,5
14107,B,16,5
14108,B,16,5
14109,B,16,5
14110,B,15,4
14111,B,15,4
14112,B,15,4
14113,B,15,4
14114,B,15,4
14115,B,15,4
14116,B,15,4
14117,B,15,4
14118,B,15,4
14119,B,15,4
14120,B,15,4
14121,B,15,4
14122,B,15,4
14123,B,15,4
14124,B,15,4
14125,B,15,4
14126,B,15,4
14127,B,15,4
14128,B,15,4
14129,B,15,4
14130,B,17,4
14131,B,17,4
14132,B,17,4
14133,B,17,5
14134,B,17,5
14135,B,17,5
14136,B,16,5
14137,B,16,5
14138,B,16,5
14139,B,16,5
14140,B,15,5
14141,B,15,5
14142,B,15,5
14143,B,15,5
14144,B,15,5
14145,B,15,4
14146,B,15,4
14147,B,15,4
14148,B,15,4
14149,B,15,4
14150,B,15,4
14151,B,15,4
14152,B,15,4
14153,B,15,4
14154,B,15,4
14155,B,15,4
14156,B,15,4
14157,B,15,4
14158,B,15,4
14159,B,15,4
14160,B,15,4
14161,B,15,4
14162,B,15,4
14163,B,15,4
14164,B,15,4
14165,B,15,5
14166,B,15,5
14167,B,15,5
14168,B,15,5
14169,B,15,5
14170,B,15,5
14171,B,15,5
14172,B,15,5
14173,B,15,5
14174,B,15,5
14175,B,15,3
14176,B,15,3
14177,B,15,3
14178,B,15,3
14179,B,15,3
14180,B,15,3
14181,B,15,3
14182,B,15,3
14183,B,15,3
14184,B,15,3
14185,B,15,3
14186,B,15,3
14187,B,15,3
14188,B,15,3
14189,B,15,3
14190,B,15,3
14191,B,15,3
14192,B,15,3
14193,B,15,3
14194,B,15,3
14195,B,15,3
14196,B,15,3
14197,B,15,3
14198,B,15,3
14199,B,15,3
14200,B,15,3
14201,B,15,3
14202,B,15,3
14203,B,15,3
14204,B,15,3
14205,B,15,4
14206,B,15,4
14207,B,15,4
14208,B,15,4
14209,B,15,4
14210,B,15,4
14211,B,15,4
14212,B,15,4
14213,B,15,4
14214,B,15,4
14215,B,15,4
14216,B,15,4
14217,B,15,4
14218,B,15,4
14219,B,15,4
14220,B,15,4
14221,B,15,4
14222,B,15,4
14223,B,15,4
14224,B,15,4
14225,B,15,4
14226,B,15,4
14227,B,15,4
14228,B,15,4
14229,B,15,4
14230,B,15,4
14231,B,15,4
14232,B,15,4
14233,B,15,4
14234,B,15,4
14235,B,15,4
14236,B,15,4
14237,B,15,4
14238,B,15,4
14239,B,15,4
14240,B,15,4
14241,B,15,4
14242,B,15,4
14243,B,15,4
14244,B,15,4
14245,B,15,4
14246,B,15,4
14247,B,15,4
14248,B,15,4
14249,B,15,4
14250,B,15,4
14251,B,15,4
14252,B,15,4
14253,B,15,4
14254,B,15,4
14255,B,15,5
14256,B,15,5
14257,B,15,5
14258,B,15,5
14259,B,15,5
14260,B,15,5
14261,B,15,5
14262,B,15,5
14263,B,15,5
14264,B,15,5
14265,B,14,4
14266,B,14,4
14267,B,14,4
14268,B,14,4
14269,B,14,4
14270,B,14,4
14271,B,14,4
14272,B,14,4
14273,B,14,4
14274,B,14,4
14275,B,14,4
14276,B,14,4
14277,B,14,4
14278,B,14,4
14279,B,14,4
14280,B,16,2
14281,B,16,2
14282,B,16,2
14283,B,16,2
14284,B,16,2
14285,B,16,2
14286,B,16,2
14287,B,16,2
14288,B,16,2
14289,B,16,2
14290,B,16,2
14291,B,16,2
14292,B,16,3
14293,B,16,3
14294,B,16,3
14295,B,16,3
14296,B,16,3
14297,B,16,3
14298,B,16,3
14299,B,16,3
14300,B,16,3
14301,B,16,3
14302,B,16,3
14303,B,16,3
14304,B,16,3
14305,B,16,3
14306,B,16,3
14307,B,16,3
14308,B,16,3
14309,B,16,3
14310,B,16,3
14311,B,16,3
14312,B,16,3
14313,B,16,3
14314,B,16,3
14315,B,16,3
14316,B,16,3
14317,B,16,3
14318,B,16,3
14319,B,16,3
14320,B,16,3
14321,B,16,3
14322,B,16,3
14323,B,16,3
14324,B,16,3
14325,B,16,3
14326,B,16,3
14327,B,16,3
14328,B,16,3
14329,B,16,3
14330,B,16,3
14331,B,16,3
14332,B,16,3
14333,B,16,3
14334,B,16,3
14335,B,16,3
14336,B,16,3
14337,B,16,3
14338,B,16,3
14339,B,16,3
14340,B,16,3
14341,B,16,3
14342,B,16,3
14343,B,16,3
14344,B,16,3
14345,B,16,3
14346,B,16,3
14347,B,16,3
14348,B,16,3
14349,B,16,3
14350,B,16,3
14351,B,16,3
14352,B,16,3
14353,B,16,3
14354,B,16,3
14355,B,16,3
14356,B,16,3
14357,B,16,3
14358,B,16,3
14359,B,16,3
14360,B,16,3
14361,B,16,3
14362,B,16,3
14363,B,16,3
14364,B,16,4
14365,B,16,4
14366,B,16,4
14367,B,16,4
14368,B,16,4
14369,B,16,4
14370,B,16,4
14371,B,16,4
14372,B,16,4
14373,B,16,4
14374,B,16,4
14375,B,16,4
14376,B,16,4
14377,B,16,4
14378,B,16,4
14379,B,16,4
14380,B,16,4
14381,B,16,4
14382,B,16,4
14383,B,16,4
14384,B,16,4
14385,B,16,4
14386,B,16,4
14387,B,16,4
14388,B,16,4
14389,B,16,4
14390,B,16,4
14391,B,16,4
14392,B,16,4
14393,B,16,4
14394,B,16,4
14395,B,16,4
14396,B,16,4
14397,B,16,4
14398,B,16,4
14399,B,16,4
14400,B,15,3
14401,B,15,3
14402,B,15,3
14403,B,15,3
14404,B,15,3
14405,B,15,3
14406,B,15,3
14407,B,15,3
14408,B,15,3
14409,B,15,3
14410,B,15,3
14411,B,15,3
14412,B,15,3
14413,B,15,3
14414,B,15,3
14415,B,15,3
14416,B,15,3
14417,B,15,3
14418,B,15,3
14419,B,15,3
14420,B,15,3
14421,B,15,3
14422,B,15,3
14423,B,15,3
14424,B,15,3
14425,B,15,3
14426,B,15,3
14427,B,15,3
14428,B,15,3
14429,B,15,3
14430,B,15,3
14431,B,15,3
14432,B,15,3
14433,B,15,3
14434,B,15,3
14435,B,15,3
14436,B,15,3
14437,B,15,3
14438,B,15,3
14439,B,15,3
14440,B,15,3
14441,B,15,3
14442,B,15,3
14443,B,15,3
14444,B,15,3
14445,B,15,3
14446,B,15,3
14447,B,15,3
14448,B,15,3
14449,B,15,3
14450,B,15,3
14451,B,15,3
14452,B,15,3
14453,B,15,3
14454,B,15,3
14455,B,15,3
14456,B,15,3
14457,B,15,3
14458,B,15,3
14459,B,15,3
14460,B,16,3
14461,B,16,3
14462,B,16,3
14463,B,16,3
14464,B,16,3
14465,B,16,3
14466,B,16,3
14467,B,16,3
14468,B,16,3
14469,B,16,3
14470,B,16,3
14471,B,16,3
14472,B,16,3
14473,B,16,3
14474,B,16,3
14475,B,16,3
14476,B,16,3
14477,B,16,3
14478,B,16,3
14479,B,16,3
14480,B,16,3
14481,B,16,3
14482,B,16,3
14483,B,16,3
14484,B,16,4
14485,B,16,4
14486,B,16,4
14487,B,16,4
14488,B,16,4
14489,B,16,4
14490,B,16,4
14491,B,16,4
14492,B,16,4
14493,B,16,4
14494,B,16,4
14495,B,16,4
14496,B,16,4
14497,B,16,4
14498,B,16,4
14499,B,16,4
14500,B,16,4
14501,B,16,4
14502,B,16,4
14503,B,16,4
14504,B,16,4
14505,B,16,4
14506,B,16,4
14507,B,16,4
14508,B,16,4
14509,B,16,4
14510,B,16,4
14511,B,16,4
14512,B,16,4
14513,B,16,4
14514,B,16,4
14515,B,16,4
14516,B,16,4
14517,B,16,4
14518,B,16,4
14519,B,16,4
14520,B,16,4
14521,B,16,4
14522,B,16,4
14523,B,16,4
14524,B,16,4
14525,B,16,4
14526,B,16,4
14527,B,16,4
14528,B,16,4
14529,B,16,4
14530,B,16,4
14531,B,16,4
14532,B,16,5
14533,B,16,5
14534,B,16,5
14535,B,16,5
14536,B,16,5
14537,B,16,5
14538,B,16,5
14539,B,16,5
14540,B,15,4
14541,B,15,4
14542,B,15,4
14543,B,15,4
14544,B,15,4
14545,B,15,4
14546,B,15,4
14547,B,15,4
14548,B,15,4
14549,B,15,4
14550,B,15,4
14551,B,15,4
14552,B,15,4
14553,B,15,4
14554,B,15,4
14555,B,15,4
14556,B,15,4
14557,B,15,4
14558,B,15,4
14559,B,15,4
14560,B,15,4
14561,B,15,4
14562,B,15,4
14563,B,15,4
14564,B,15,4
14565,B,15,4
14566,B,15,4
14567,B,15,4
14568,B,15,4
14569,B,15,4
14570,B,15,4
14571,B,15,4
14572,B,15,4
14573,B,15,4
14574,B,15,4
14575,B,15,4
14576,B,15,4
14577,B,15,4
14578,B,15,4
14579,B,15,4
14580,B,15,3
14581,B,15,3
14582,B,15,3
14583,B,15,3
14584,B,15,3
14585,B,15,3
14586,B,15,3
14587,B,15,3
14588,B,15,3
14589,B,15,3
14590,B,15,3
14591,B,15,3
14592,B,15,3
14593,B,15,3
14594,B,15,3
14595,B,15,3
14596,B,15,3
14597,B,15,3
14598,B,15,3
14599,B,15,3
14600,B,15,3
14601,B,15,3
14602,B,15,3
14603,B,15,3
14604,B,15,3
14605,B,15,3
14606,B,15,3
14607,B,15,3
14608,B,15,3
14609,B,15,3
14610,B,15,4
14611,B,15,4
14612,B,15,4
14613,B,15,4
14614,B,15,4
14615,B,15,4
14616,B,15,4
14617,B,15,4
14618,B,15,4
14619,B,15,4
14620,B,15,4
14621,B,15,4
14622,B,15,4
14623,B,15,4
14624,B,15,4
14625,B,15,4
14626,B,15,4
14627,B,15,4
14628,B,15,4
14629,B,15,4
14630,B,15,4
14631,B,15,4
14632,B,15,4
14633,B,15,4
14634,B,15,4
14635,B,15,4
14636,B,15,4
14637,B,15,4
14638,B,15,4
14639,B,15,4
14640,B,14,3
14641,B,14,3
14642,B,14,3
14643,B,14,3
14644,B,14,3
14645,B,14,3
14646,B,14,3
14647,B,14,3
14648,B,14,3
14649,B,14,3
14650,B,14,3
14651,B,14,3
14652,B,14,3
14653,B,14,3
14654,B,14,3
14655,B,14,3
14656,B,14,3
14657,B,14,3
14658,B,14,3
14659,B,14,3
14660,B,14,3
14661,B,14,3
14662,B,14,3
14663,B,14,3
14664,B,14,3
14665,B,14,3
14666,B,14,3
14667,B,14,3
14668,B,14,3
14669,B,14,3
14670,B,14,3
14671,B,14,3
14672,B,14,3
14673,B,14,3
14674,B,14,3
14675,B,14,3
14676,B,14,3
14677,B,14,3
14678,B,14,3
14679,B,14,3
14680,B,14,3
14681,B,14,3
14682,B,14,3
14683,B,14,3
14684,B,14,3
14685,B,14,3
14686,B,14,3
14687,B,14,3
14688,B,14,3
14689,B,14,3
14690,B,14,3
14691,B,14,3
14692,B,14,3
14693,B,14,3
14694,B,14,3
14695,B,14,3
14696,B,14,3
14697,B,14,3
14698,B,14,3
14699,B,14,3
14700,B,16,3
14701,B,16,3
14702,B,16,3
14703,B,16,3
14704,B,16,3
14705,B,16,3
14706,B,16,3
14707,B,16,3
14708,B,16,3
14709,B,16,3
14710,B,16,3
14711,B,16,3
14712,B,16,3
14713,B,16,3
14714,B,16,3
14715,B,16,3
14716,B,16,3
14717,B,16,3
14718,B,16,3
14719,B,16,3
14720,B,16,3
14721,B,16,3
14722,B,16,3
14723,B,16,3
14724,B,16,4
14725,B,16,4
14726,B,16,4
14727,B,16,4
14728,B,16,4
14729,B,16,4
14730,B,16,4
14731,B,16,4
14732,B,16,4
14733,B,16,4
14734,B,16,4
14735,B,16,4
14736,B,16,4
14737,B,16,4
14738,B,16,4
14739,B,16,4
14740,B,16,4
14741,B,16,4
14742,B,16,4
14743,B,16,4
14744,B,16,4
14745,B,16,4
14746,B,16,4
14747,B,16,4
14748,B,16,4
14749,B,16,4
14750,B,16,4
14751,B,16,4
14752,B,16,4
14753,B,16,4
14754,B,16,4
14755,B,16,4
14756,B,16,4
14757,B,16,4
14758,B,16,4
14759,B,16,4
14760,B,16,4
14761,B,16,4
14762,B,16,4
14763,B,16,4
14764,B,16,4
14765,B,16,4
14766,B,16,4
14767,B,16,4
14768,B,16,4
14769,B,16,4
14770,B,16,4
14771,B,16,4
14772,B,16,5
